body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes,is_dependent
COG-247446,TAPESTRY COMMUNITY DEVELOPMENT DISTRICT (NEW),FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,http://www.tapestrycdd.com,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-247447,TOWN OF KINDRED COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-247448,WINDSOR AT WESTSIDE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,http://www.windsoratwestsidecdd.com,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248392,HARMONY WEST COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248397,MAGIC RESERVE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,http://magicreservecdd.com/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248405,SUNBRIDGE STEWARDSHIP DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,https://www.sunbridgestewardshipdistrict.com/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248409,WINDWARD COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,http://windwardcdd.com/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248494,WATER COOPERATIVE OF CENTRAL FLORIDA,FL Special District - 91 - WATER SUPPLY UTILITY,OSCEOLA,,,www.watercoopcf.com,0,,,,,,,,,Census 2022 Special District - 91 - WATER SUPPLY UTILITY,False
COG-248735,STONEYBROOK SOUTH AT CHAMPIONSGATE CDD,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,OSCEOLA,,,www.stoneybrooksouthatchampionsgatecdd.com,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-248736,TOHOQUA COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,OSCEOLA,,,www.tohoquacdd.com,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-248917,OSCEOLA CHAIN OF LAKES COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,http://www.osceolachainoflakescdd.org/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-249721,EDGEWATER EAST COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTP://EDGEWATEREASTCDD.NET/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-249739,OLD HICKORY COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTP://WWW.OLDHICKORYCDD.COM/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-249751,SHINGLE CREEK AT BRONSON COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTP://SHINGLECREEKATBRONSONCDD.COM/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-249752,STOREY CREEK COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTP://WWW.STOREYCREEKCDD.COM/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-249756,TOWN OF KINDRED COMMUNITY DEVELOPMENT DISTRICT II,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTP://TOWNOFKINDREDCDD.ORG/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-249998,EVEREST GMR COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTP://EVERESTGMRCDD.COM/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-250359,OSCEOLA VILLAGE CENTER COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTP://OSCEOLAVILLAGECENTERCDD.NET/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-250836,BELLAVIVA AT WESTSIDE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-250839,BRIDGEWALK COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,WWW.BRIDGEWALKCDD.COM,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-250842,CROSSINGS COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,WWW.CROSSINGSCDD.COM,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-250853,PRESTON COVE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-251257,BUENA LAGO COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-251271,ROAN BRIDGE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-251524,HAM BROWN RESERVE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HAMBROWNRESERVECDD.NET,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-251526,HICKORY TREE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,OSCEOLA,,,HTTPS://HICKORYTREECDD.COM/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-102073,BELLE GLADE HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PALM BEACH,,,https://bellegladeha.com/,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-102074,WEST PALM BEACH HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PALM BEACH,,,http://www.wpbha.org,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-102075,PELICAN LAKE WATER CONTROL DISTRICT,FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-102076,PALM BEACH COUNTY HEALTH CARE DISTRICT,FL Special District - 40 - HOSPITALS,PALM BEACH,,,http://HCDPBC.ORG,0,,,,,,,,,Census 2022 Special District - 40 - HOSPITALS,False
COG-102077,NORTHERN PALM BEACH COUNTY IMPROVEMENT DISTRICT,FL Special District - 63 - FLOOD CONTROL,PALM BEACH,,,http://www.npbcid.org,0,,,,,,,,,Census 2022 Special District - 63 - FLOOD CONTROL,False
COG-102078,PINETREE WATER CONTROL DISTRICT,FL Special District - 63 - FLOOD CONTROL,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 63 - FLOOD CONTROL,False
COG-102079,PAL-MAR WATER CONTROL DISTRICT,FL Special District - 64 - IRRIGATION,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 64 - IRRIGATION,False
COG-124356,SOUTH FLORIDA WATER MANAGEMENT DISTRICT,FL Special District - 97 - NATURAL RESOURCES AND WATER SUPPLY,PALM BEACH,,,http://www.sfwmd.gov/,0,,,,,,,,,Census 2022 Special District - 97 - NATURAL RESOURCES AND WATER SUPPLY,False
COG-124357,PAHOKEE HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-124358,SOUTH INDIAN RIVER WATER CONTROL DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,http://SIRWCD.ORG,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-124360,GLADEVIEW WATER CONTROL (DRAINAGE) DISTRICT,FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-124361,PALM BEACH COUNTY HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-124362,PALM BEACH SOIL AND WATER CONSERVATION DISTRICT,FL Special District - 88 - SOIL AND WATER CONSERVATION,PALM BEACH,,,http://www.pbswcd.org,0,,,,,,,,,Census 2022 Special District - 88 - SOIL AND WATER CONSERVATION,False
COG-124363,RIVIERA BEACH HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-137779,SEACOAST UTILITY AUTHORITY,FL Special District - 98 - SEWERAGE AND WATER SUPPLY,PALM BEACH,,,http://WWW.SUA.COM,0,,,,,,,,,Census 2022 Special District - 98 - SEWERAGE AND WATER SUPPLY,False
COG-144622,EAST BEACH WATER CONTROL DRAINAGE DISTRICT,FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-144623,EAST SHORE WATER CONTROL DISTRICT,FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-144624,JUPITER INLET DISTRICT,FL Special District - 87 - SEA AND INLAND PORT FACILITIES,PALM BEACH,,,http://www.jupiterinletdistrict.org/,0,,,,,,,,,Census 2022 Special District - 87 - SEA AND INLAND PORT FACILITIES,False
COG-144625,LOXAHATCHEE GROVES WATER CONTROL DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,http://www.lgwcd.org,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-144627,PAHOKEE WATER CONTROL DISTRICT,FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-144628,PORT OF PALM BEACH DISTRICT,FL Special District - 87 - SEA AND INLAND PORT FACILITIES,PALM BEACH,,,http://PORTOFPALMBEACH.COM,0,,,,,,,,,Census 2022 Special District - 87 - SEA AND INLAND PORT FACILITIES,False
COG-144629,SHAWANO WATER CONTROL (DRAINAGE) DISTRICT,FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-144631,SOUTH SHORE DRAINAGE DISTRICT,FL Special District - 63 - FLOOD CONTROL,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 63 - FLOOD CONTROL,False
COG-144632,HIGHLAND GLADES WATER CONTROL (DRAINAGE) DISTRICT,FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-144635,PALM BEACH COUNTY CHILDRENS SERVICES COUNCIL,FL Special District - 79 - OTHER PUBLIC WELFARE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 79 - OTHER PUBLIC WELFARE,False
COG-144636,EVERGLADES AGRICULTURAL AREA ENVIRONMENTAL PROTECTION DIST,FL Special District - 59 - OTHER NATURAL RESOURCES,PALM BEACH,,,http://www.apbico.com/websites/others/eaa,0,,,,,,,,,Census 2022 Special District - 59 - OTHER NATURAL RESOURCES,False
COG-144639,BOCA RATON HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PALM BEACH,,,http://www.bocahousing.org,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-144640,SOUTH CENTRAL REGIONAL WASTEWATER TREATMENT AND DISPOSAL BOARD,FL Special District - 80 - SEWERAGE,PALM BEACH,,,http://www.scrwwtp.org,0,,,,,,,,,Census 2022 Special District - 80 - SEWERAGE,False
COG-144641,DELRAY BEACH HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PALM BEACH,,,http://www.dbha.org,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-144642,SEMINOLE IMPROVEMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,http://www.seminoleimprovementdistrict.com,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-144643,GREATER BOCA RATON BEACH TAX (BEACH AND PARK DISTRICT),FL Special District - 61 - PARKS AND RECREATION,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 61 - PARKS AND RECREATION,False
COG-192460,NORTH PALM BEACH HEIGHTS WATER MANAGEMENT DISTRICT,FL Special District - 63 - FLOOD CONTROL,PALM BEACH,,,http://www.npbhwcd.com,0,,,,,,,,,Census 2022 Special District - 63 - FLOOD CONTROL,False
COG-196829,BRIGER COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-196835,CITY PLACE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-196851,JOURNEYS END COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-196870,WINSTON TRAILS COMMUNITY DEVELOPMENT DISTRICT EAST,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-204200,LAKE WORTH DRAINAGE DISTRICT,FL Special District - 63 - FLOOD CONTROL,PALM BEACH,,,http://WWW.LWDD.NET,0,,,,,,,,,Census 2022 Special District - 63 - FLOOD CONTROL,False
COG-206240,CYPRESS GROVE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-206241,INDIAN TRAIL IMPROVEMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-211300,PALM BEACH COUNTY EDUCATIONAL FACILITIES AUTHORITY,FL Special District - 09 - EDUCATION,PALM BEACH,,,http://www.palmbeachschools.org,0,,,,,,,,,Census 2022 Special District - 09 - EDUCATION,False
COG-211666,BOCA RATON AIRPORT AUTHORITY,FL Special District - 01 - AIR TRANSPORTATION,PALM BEACH,,,http://www.bocaairport.com,0,,,,,,,,,Census 2022 Special District - 01 - AIR TRANSPORTATION,False
COG-213947,BEELINE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,http://www.sdsinc.org,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-213949,CYPRESS LAKES COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-213950,HYPOLUXO HAVERHILL COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-213951,OLD PALM COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-213952,PALM BEACH PLANTATION COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-213953,WYNDAM PARK COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-214041,HAMAL COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-214546,TERRACINA COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-214547,THOUSAND OAKS COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-216725,LOXAHATCHEE RIVER ENVIRONMENTAL CONTROL DISTRICT,FL Special District - 80 - SEWERAGE,PALM BEACH,,,http://WWW.LOXAHATCHEERIVER.ORG,0,,,,,,,,,Census 2022 Special District - 80 - SEWERAGE,False
COG-216967,"CAREERSOURCE PALM BEACH COUNTY, INC",FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-217166,PINE TREE WATER CONTROL DISTRICT (PALM BEACH COUNTY),FL Special District - 51 - DRAINAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 51 - DRAINAGE,False
COG-217819,HIGH RIDGE-QUANTUM COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-217832,MARSH HARBOUR COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-217833,MEDITERRANEA COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-217864,RENAISSANCE COMMONS COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-217875,SONOMA BAY COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-219606,BOYNTON VILLAGE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-219653,MONTEREY-CONGRESS COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-219700,VISTA COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-236029,NORTHERN RIVERWALK COMMUNITY DEV DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-236030,OSPREY OAKS COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-236031,PALM BEACH WORKFORCE DEV CONSORTIUM,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-248372,AVENIR COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,www.avenircdd.org,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248391,GULFSTREAM POLO COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,www.gulfstreampolocdd.org,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248489,FLORIDA GREEN FINANCE AUTHORITY,FL Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,PALM BEACH,,,www.flgfa.org,0,,,,,,,,,Census 2022 Special District - 89 - OTHER SINGLE FUNCTION DISTRICTS,False
COG-248918,BANYAN CAY COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PALM BEACH,,,http://www.banyancaycdd.org/,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-248979,EAST CENTRAL REGIONAL WASTEWATER TREATMENT FAC. OPER. BOARD,FL Special District - 80 - SEWERAGE,PALM BEACH,,,,0,,,,,,,,,Census 2022 Special District - 80 - SEWERAGE,False
COG-124364,PASCO COUNTY MOSQUITO CONTROL DISTRICT,FL Special District - 32 - HEALTH,PASCO,,,http://www.pascomosquito.org/,0,,,,,,,,,Census 2022 Special District - 32 - HEALTH,False
COG-137783,NORTHWOOD COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-144645,MEADOW POINTE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-144646,MEADOW POINTE II COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-144649,PASCO COUNTY HOUSING AUTHORITY,FL Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,PASCO,,,http://www.pascocountyhousing.org,0,,,,,,,,,Census 2022 Special District - 50 - HOUSING AND COMMUNITY DEVELOPMENT,False
COG-191999,LAKE BERNADETTE COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-195649,HERITAGE PINES COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-195650,HERITAGE SPRINGS COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-195651,LEXINGTON OAKS COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-195652,MEADOW POINTE III COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
COG-195653,OAKSTEAD COMMUNITY DEVELOPMENT DISTRICT,FL Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,PASCO,,,,0,,,,,,,,,Census 2022 Special District - 99 - OTHER MULTI-FUNCTION DISTRICTS,False
