body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes
COG-109850,Bayport Fire District,LI fire districts,Suffolk,,,http://www.bayportfiredistrict.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109851,Brentwood Fire District,LI fire districts,Suffolk,,,http://www.brentwood-fire.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109852,Centerport Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109853,East Brentwood Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109854,Eastport Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109855,Hauppauge Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109856,Jamesport Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109857,Ocean Bay Park Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109858,Lake Ronkonkoma Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109859,Wading River Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109860,East Islip Public Library,LI library districts,Suffolk,,,http://www.eipl.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-109861,Sayville Library,LI library districts,Suffolk,,,http://www.sayvillelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-109862,Wyandanch Public Library,LI library districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,52 - LIBRARIES
COG-109863,Springs Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131603,Bohemia Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131604,Center Moriches Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131605,Dix Hills Fire District,LI fire districts,Suffolk,,,http://www.dixhillsfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131606,East Moriches Fire District,LI fire districts,Suffolk,,,http://www.eastmorichesfd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131607,Great River Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131608,Hampton Bays Fire District,LI fire districts,Suffolk,,,http://www.hamptonbaysfiredept.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131609,Kings Park Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131610,Mastic Beach Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131611,Melville Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131612,Mount Sinai Fire District,LI fire districts,Suffolk,,,http://www.mtsinaifd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131613,Riverhead Fire District,LI fire districts,Suffolk,,,http://www.riverheadfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131614,Rocky Point Fire District,LI fire districts,Suffolk,,,http://www.rockypointfd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131615,Smithtown Fire District,LI fire districts,Suffolk,,,http://www.smithtownfd.org/,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131617,Brentwood Public Library,LI library districts,Suffolk,,,http://www.brentwoodnylibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131618,Huntington Public Library,LI library districts,Suffolk,,,http://www.thehuntingtonlibrary.org/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131619,Northport-East Northport Public Library,LI library districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131620,West Islip Public Library,LI library districts,Suffolk,,,http://WWW.WIPUBLIB.ORG,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131621,Eatons Neck Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153262,Bay Shore Fire District,LI fire districts,Suffolk,,,http://www.bayshorefiredistrictny.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153263,Bellport Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153264,Bridgehampton Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153265,Brookhaven Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153266,Copiague Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153267,Coram Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153268,Davis Park Fire District,LI fire districts,Suffolk,,,http://www.dpfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153269,Deer Park Fire District 14,LI fire districts,Suffolk,,,http://www.deerparkfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153270,East Islip Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153271,East Northport Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153272,East Quogue Fire District,LI fire districts,Suffolk,,,http://www.eqfd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153273,Fishers Island Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153274,Gordon Heights Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153275,Hagerman Fire District,LI fire districts,Suffolk,,,http://www.hagermanfd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153276,Halesite Fire District,LI fire districts,Suffolk,,,http://www.halesitefd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153277,Holbrook Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153278,Holtsville Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153279,Islip Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153280,Islip Terrace Fire District,LI fire districts,Suffolk,,,http://www.islipterracefd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153281,Manorville Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153282,Mattituck Fire District,LI fire districts,Suffolk,,,http://www.mattituckfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153283,Medford Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153284,Miller Place Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153285,Montauk Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153286,North Patchogue Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153287,Orient Fire District,LI fire districts,Suffolk,,,http://www.orientfiredepartment.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153288,Port Jefferson Fire District,LI fire districts,Suffolk,,,http://www.pjer.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153289,Ridge Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153290,Sayville Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153291,Selden Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153293,Southold Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153294,Stony Brook Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153295,West Sayville-Oakdale Fire District,LI fire districts,Suffolk,,,http://www.wsfd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153296,Bayport-Blue Point Public Library,LI library districts,Suffolk,,,http://www.bayportbluepointlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153297,Connetquot Public Library,LI library districts,Suffolk,,,http://WWW.CONNETQUOT.LIB.NY.US,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153298,Center Moriches Free Public Library,LI library districts,Suffolk,,,http://www.centermoricheslibrary.org/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153299,Copiague Memorial Public Library,LI library districts,Suffolk,,,http://www.copiaguelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153300,Deer Park Public Library,LI library districts,Suffolk,,,http://www.deerparklibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153301,Montauk Library,LI library districts,Suffolk,,,http://www.suffolk.lib.ny.us/libraries/mntk/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153302,North Babylon Public Library,LI library districts,Suffolk,,,http://www.northbabylonpl.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153303,Patchogue-Medford Library,LI library districts,Suffolk,,,http://www.pmlib.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153304,North Shore Public Library,LI library districts,Suffolk,,,http://www.northshorepubliclibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153305,Islip Public Library,LI library districts,Suffolk,,,http://www.isliplibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153307,West Islip Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153309,Dunewood Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153310,Farmingville Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153311,Kismet Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-186724,Mastic Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-186725,Babylon Public Library,LI library districts,Suffolk,,,http://www.babylonlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-186726,Fire Island Pines Fire District,LI fire districts,Suffolk,,,http://www.fipfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-191026,Central Islip Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-191027,Huntington Manor Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-191028,Half Hollow Hills Community Library,LI library districts,Suffolk,,,http://www.hhhlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-191029,Westhampton Beach Fire District,LI fire districts,Suffolk,,,http://www.westhamptonbeachfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-192804,Cherry Grove Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-192805,Harborfields Public Library,LI library districts,Suffolk,,,http://www.harborfieldslibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-202252,Greenlawn Fire District,LI fire districts,Suffolk,,,http://www.greenlawnfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-202253,Middle Island Fire District,LI fire districts,Suffolk,,,http://www.middleislandfiredistrict.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-202254,Setauket Fire District,LI fire districts,Suffolk,,,http://WWW.SETAUKETFD.COM,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-202255,Middle Country Public Library,LI library districts,Suffolk,,,http://WWW.MCPL.LIB.NY.US,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-202256,Lindenhurst Memorial Library,LI library districts,Suffolk,,,http://www.lmlonline.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-205040,Cutchogue Fire District,LI fire districts,Suffolk,,,http://WWW.CUTCHOGUEFIREDEPT.ORG,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-205041,Fair Harbor Fire District,LI fire districts,Suffolk,,,http://www.fairharborfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-205042,North Sea Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-205043,West Babylon Fire District,LI fire districts,Suffolk,,,http://www.westbabylonfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-205044,Central Islip Public Library,LI library districts,Suffolk,,,http://www.centralisliplibrary.org/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-205045,Longwood Public Library,LI library districts,Suffolk,,,http://www.mylpl.net,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-205046,West Babylon Public Library,LI library districts,Suffolk,,,http://www.wbab.suffolk.lib.ny.us,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-205047,Flanders Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206903,Blue Point Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206904,Centereach Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206905,Cold Spring Harbor Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206906,Huntington Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206907,Lakeland Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206908,Nesconset Fire District,LI fire districts,Suffolk,,,http://WWW.NESCONSETFD.ORG,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206909,Terryville Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206910,St James Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206911,Sound Beach Fire District,LI fire districts,Suffolk,,,http://www.soundbeachfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206912,Yaphank Fire District,LI fire districts,Suffolk,,,http://www.yaphankfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-206913,Amityville Public Library,LI library districts,Suffolk,,,http://www.amityvillepubliclibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206914,Bay Shore-Brightwaters Public Library,LI library districts,Suffolk,,,http://www.bayshore.suffolk.lib.ny.us,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206915,Sachem Public Library,LI library districts,Suffolk,,,http://www.sachemlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206916,Smithtown Library District,LI library districts,Suffolk,,,http://www.smithlib.org/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206917,Mastics-Moriches-Shirley Community Library,LI library districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206918,South Huntington Public Library,LI library districts,Suffolk,,,http://www.shpl.info/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-211401,Commack Fire District,LI fire districts,Suffolk,,,http://www.commackfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-211801,Shelter Island Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-211943,East Marion Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-211944,Comsewogue Public Library,LI library districts,Suffolk,,,http://www.cplib.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-212934,Commack Public Library District,LI library districts,Suffolk,,,http://COMMACK.SUFFOLK.LIB.NY.US,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-214026,Patchogue Fire District,LI fire districts,Suffolk,,,http://www.patchoquefd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-221307,Elwood Public Library District,LI library districts,Suffolk,,,http://www.elwoodlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221317,Southampton Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-221375,Hauppauge Public Library District,LI library districts,Suffolk,,,http://www.hauppaugelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221382,Long Island Library Resources Council,LI library districts,Suffolk,,,http://www.lilrc.org/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
HUD-NY144,Village of Great Neck Housing Authority,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,"Low-Rent; units 0; HUD capital fund $148,598"
HUD-NY891,Options for Community Living,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY005,New York City Housing Authority,NYC housing authority,NYC,,,https://www.nyc.gov/nycha,1,,,,,,0,2026-09-20,,"units 146033; HUD capital fund $724,303,359"
HUD-NY121,Glen Cove Community Development Agency,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY069,Glen Cove Public Housing Authority,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Low-Rent; units 0; HUD capital fund $0
HUD-NY085,Village of Hempstead HA,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,"Combined; units 281; HUD capital fund $767,425"
HUD-NY046,Town of Hempstead Housing Authority,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,"Low-Rent; units 1309; HUD capital fund $3,028,476"
HUD-NY050,Housing Authority of Long Beach,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Combined; units 377; HUD capital fund $0
HUD-NY100,Rockville Centre HA,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Low-Rent; units 50; HUD capital fund $0
HUD-NY159,Village of Rockville Centre,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY086,North Hempstead Housing Authority,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,"Combined; units 0; HUD capital fund $159,554"
HUD-NY130,Town of Babylon,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY149,Town of Brookhaven Dept. of Hsg & Comm Dev,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY154,Town of East Hampton,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY146,Village of Greenport Housing Authority,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY152,North Fork Hsg Alliance Inc,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY141,Town of Southampton,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY023,Freeport Housing Authority,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Combined; units 250; HUD capital fund $0
HUD-NY128,Village of Patchogue CDA,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY055,Town of Oyster Bay Housing Authority,LI housing authorities,Nassau,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Low-Rent; units 912; HUD capital fund $0
HUD-NY127,Riverhead Housing Development Corproration,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY895,Community Development Corp of Long Island,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY077,Town of Islip Housing Authority,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY888,Mercy Haven Inc.,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Section 8; units 0; HUD capital fund $0
HUD-NY035,Town of Huntington Housing Authority,LI housing authorities,Suffolk,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,Combined; units 40; HUD capital fund $0
